run_id,frame,track_id,length_px,length_cm
20251214-202024-eb0c9,7,2,176.6504107849737,13.870926541579209
20251214-202024-eb0c9,7,3,126.11735881045675,9.902975101525424
20251214-202024-eb0c9,7,1,188.64750648945818,14.812961334986861
20251214-202024-eb0c9,8,2,176.6155858059758,13.868192017932502
20251214-202024-eb0c9,8,3,122.99364027764027,9.657694775752457
20251214-202024-eb0c9,8,1,187.48268443439468,14.721497289768964
20251214-202024-eb0c9,9,2,164.76175265119892,12.937406472654661
20251214-202024-eb0c9,9,3,119.45028034285794,9.379463408232073
20251214-202024-eb0c9,9,1,185.38330463263273,14.556649991176707
20251214-202024-eb0c9,10,2,158.41543523104082,12.43908154743436
20251214-202024-eb0c9,10,3,119.63103518948974,9.3936566228899
20251214-202024-eb0c9,10,1,185.6527764255039,14.57780942934237
20251214-202024-eb0c9,11,2,156.02914553738051,12.25170553794418
20251214-202024-eb0c9,11,3,120.71832525534664,9.479032708718808
20251214-202024-eb0c9,11,1,186.02449869645747,14.606997769699769
20251214-202024-eb0c9,12,2,152.87573709841539,12.00409390422019
20251214-202024-eb0c9,12,3,127.55714921988351,10.016030185381068
20251214-202024-eb0c9,12,1,185.4788466647124,14.564152133417538
20251214-202024-eb0c9,13,2,151.51231591877536,11.89703547767036
20251214-202024-eb0c9,13,3,134.3573667122602,10.549996208354745
20251214-202024-eb0c9,13,1,184.9332642793597,14.521311965902624
20251214-202024-eb0c9,14,2,152.49524085379844,11.97421661474786
20251214-202024-eb0c9,14,3,140.43562747006888,11.027272814151914
20251214-202024-eb0c9,14,1,184.38775215862654,14.478477315699397
20251214-202024-eb0c9,15,2,156.29715023176547,12.272749776743812
20251214-202024-eb0c9,15,3,140.02403690368257,10.99495393934046
20251214-202024-eb0c9,15,1,188.10826205327828,14.770618835306454
20251214-202024-eb0c9,16,2,158.08648999675478,12.413252141430101
20251214-202024-eb0c9,16,3,137.55792996896395,10.801310528135494
20251214-202024-eb0c9,16,1,190.40905124941432,14.951281182965012
20251214-202024-eb0c9,17,2,160.67583202140275,12.616572206497118
20251214-202024-eb0c9,17,3,134.10338238316632,10.530052875328128
20251214-202024-eb0c9,17,1,186.76117979153236,14.664843371693824
20251214-202024-eb0c9,18,2,165.5115840068562,12.9962846581436
20251214-202024-eb0c9,18,3,130.41579883655487,10.240496795250593
20251214-202024-eb0c9,18,1,188.03113281287017,14.764562500519828
20251214-202024-eb0c9,19,2,172.22160651398192,13.52316839917253
20251214-202024-eb0c9,19,3,129.4128091589182,10.161740136386124
20251214-202024-eb0c9,19,1,188.239169474142,14.78089793519917
20251214-202024-eb0c9,20,2,174.23218916885384,13.68104317674918
20251214-202024-eb0c9,20,3,129.9431831398387,10.20338611103301
20251214-202024-eb0c9,20,1,188.44928804892547,14.797396845690754
20251214-202024-eb0c9,21,2,166.92535975851857,13.107297021547868
20251214-202024-eb0c9,21,3,133.56242930336356,10.487576209697734
20251214-202024-eb0c9,21,1,188.66148158113157,14.81405868578923
20251214-202024-eb0c9,22,2,155.76806266510917,12.231204813793877
20251214-202024-eb0c9,22,3,140.95877883315657,11.06835165509698
20251214-202024-eb0c9,22,1,188.8757430773921,14.830882906362008
20251214-202024-eb0c9,23,2,157.7491777575367,12.386765742270438
20251214-202024-eb0c9,23,3,147.63363424890437,11.59247400916385
20251214-202024-eb0c9,23,1,189.0920655080351,14.84786895542587
20251214-202024-eb0c9,24,2,159.09868718260765,12.492731791367902
20251214-202024-eb0c9,24,3,152.44689104715118,11.970420095887116
20251214-202024-eb0c9,24,1,189.3104418080568,14.865016278223267
20251214-202024-eb0c9,25,2,151.8289203730079,11.92189586213186
20251214-202024-eb0c9,25,3,155.60748880162234,12.218596248350831
20251214-202024-eb0c9,25,1,189.53086487809026,14.882324317298394
20251214-202024-eb0c9,26,2,147.84655872056248,11.609193244019574
20251214-202024-eb0c9,26,3,160.02563555700294,12.565517542343168
20251214-202024-eb0c9,26,1,189.7533275853701,14.899792512572935
20251214-202024-eb0c9,27,2,148.9943526093138,11.699320205202374
20251214-202024-eb0c9,27,3,156.70176398580762,12.30452081896835
