frame,fish_id,length_cm
74,6,6.860371342192413
74,7,4.846974836043169
74,8,6.715294997033094
74,9,4.643633972087429
75,1,8.587950996885128
75,2,8.567206600313277
75,3,6.643877278885875
75,4,8.009832634334007
75,5,8.933553153069635
75,6,6.624519237401943
75,7,5.74663312207706
75,8,4.957506007625572
76,1,8.389904161681395
76,2,8.681695486997159
76,3,6.777652550084172
76,4,8.486545133098428
76,5,7.613660792687069
76,6,6.837168104815333
76,7,5.391512433074049
76,8,5.100132691178237
77,1,8.821157715867082
77,2,8.286096901106353
77,3,6.769409629764334
77,4,8.555361288707745
77,5,6.952696905866744
77,6,7.653014681904266
77,7,5.333930432107113
77,8,5.721695904478953
78,1,8.953854579284474
78,2,8.278407693732778
78,3,8.777591462813762
78,4,6.989570042643407
78,5,6.7142367242684164
78,6,7.758002209754073
78,7,5.381104406303365
78,8,6.692572039013684
78,9,4.836354503292554
79,1,9.072749481284081
79,2,8.186828902277954
79,3,6.595754590101478
79,4,9.03361707724539
79,5,5.422602082542462
79,6,5.341380388111392
79,7,7.968558219892494
79,8,7.772414735928646
79,9,7.157931349657434
80,1,9.162438542245292
80,2,8.097931029013223
80,3,6.580094285127142
80,4,8.715167582650405
80,5,5.214101028471993
80,6,5.616227505065118
80,7,8.190537890708383
80,8,7.465636444269459
80,9,6.919024644463938
80,10,3.594069601928171
81,1,9.406355905447707
81,2,7.962641486153325
81,3,6.461740067533887
81,4,7.0284667485509615
81,5,7.042834859248562
81,6,5.964239348927002
81,7,8.259145589679108
81,8,8.303000247229575
81,9,5.0604868442257365
82,1,9.227632171552688
82,2,7.886172247758371
82,3,6.428402402724279
82,4,7.101749324524689
82,5,5.995301164696512
82,6,7.885593662145003
82,7,6.199556691374717
82,8,6.478320068984745
82,9,7.2112613089621505
82,10,7.815188616872769
83,1,9.372966718684811
83,2,7.994971807945185
83,3,8.431944891152282
83,4,5.869965426329453
83,5,5.854935228921775
83,6,7.393219673993526
83,7,5.817264390178676
83,8,6.0950524039143765
83,9,5.8356796391380605
84,1,8.834836498362062
84,2,7.951020620758097
84,3,7.683648332475756
84,4,7.2162044554460705
84,5,5.932988619328767
84,6,6.110619140283889
84,7,5.912421292458449
85,1,9.498115319842222
85,2,7.966809434512475
85,3,8.091550597694456
85,4,7.649800777990497
85,5,6.1381739099916075
85,6,6.122055829501269
85,7,5.444477593261227
86,1,9.687911536043442
86,2,7.980410637974342
86,3,8.215593549578418
86,4,6.081045539096157
86,5,7.241242940331675
86,6,5.707334308051308
86,7,6.154149268749273
87,1,9.641902431756604
87,2,7.905609052688136
87,3,6.686368085190089
87,4,8.655483841313105
87,5,7.084629230873839
87,6,6.720595243951878
87,7,6.677522891002496
87,8,5.05248850513243
88,1,7.865076080608894
88,2,9.475504881031144
88,3,7.139819310354186
88,4,9.04208562818825
88,5,6.400110928305168
88,6,7.480891087887442
88,7,6.595320502839862
88,8,5.124633452689288
89,1,7.818058448891588
89,2,9.39564111578273
89,3,7.677481095446459
89,4,7.373991325702355
89,5,9.030981166738629
89,6,6.724039516139547
89,7,6.0176155003277705
89,8,5.435797032441615
90,1,7.887123923378314
90,2,9.363927873017616
90,3,5.899001304142633
90,4,7.374855354781071
90,5,9.066344769504568
90,6,6.961332459003023
90,7,6.102922826434
90,8,8.261930736188498
91,1,7.847832808035238
91,2,9.35877982313326
91,3,6.194099509770628
91,4,8.269757927643868
91,5,7.870477002608816
91,6,6.2360970081772615
91,7,6.779176297047527
91,8,7.85471720696606
92,1,7.812928165198021
92,2,9.611082828388186
92,3,6.232206804600782
92,4,7.914442994954895
92,5,6.663502405438005
92,6,6.121425721934611
92,7,7.990427216341303
92,8,6.2596999848470976
92,9,7.681066904954083
93,1,8.575208492644741
93,2,9.499891346714785
93,3,7.631639585559398
93,4,6.52969041744541
93,5,7.582533834217998
93,6,6.3636487827420956
93,7,8.161269868002226
93,8,6.094586337509339
94,1,8.496698511134465
94,2,9.517792560554001
94,3,7.664653313490283
94,4,7.91318218761522
94,5,6.2134119513648685
94,6,7.3492015674878
94,7,6.158010454214129
94,8,6.231021207468782
95,1,8.489214207161327
95,2,9.631316743078028
95,3,7.644289113401322
95,4,5.549074264913671
95,5,7.923395378493582
95,6,7.685219455947882
95,7,5.160279537888775
95,8,5.9823276999758646
96,1,8.512861007101778
96,2,9.712081846405814
96,3,7.581948142128314
96,4,7.9263066649575755
96,5,5.613678056686865
96,6,7.87175616834564
96,7,5.610512713694586
96,8,6.053186375319584
96,9,5.446832797953517
96,10,1.3103440691944903
97,1,8.498097894762296
97,2,10.215912658790897
97,3,8.097166490602927
97,4,7.670270983017834
97,5,5.709574032503469
97,6,8.199895343397065
97,7,5.793288915708626
97,8,6.098682628898973
97,9,5.442782106453575
97,10,1.5575231569742163
98,1,8.42863682642733
98,2,10.17158364394636
98,3,8.41251993034971
98,4,6.171959282809104
98,5,6.3960010161692615
98,6,8.024646084214057
98,7,4.795895853111447
98,8,1.702758953695868
98,9,7.872215720480721
98,10,5.939911511672966
99,1,8.53109740974055
99,2,8.65606834899007
99,3,6.0239639525031174
99,4,9.97923146509693
99,5,5.984286718613556
99,6,7.918722870316018
99,7,5.060331093953151
99,8,1.2513496560598119
100,1,8.578739226960918
100,2,8.78369178052442
100,3,5.939331741646877
100,4,10.020041589752484
100,5,6.213282850378467
100,6,7.041977344439802
100,7,1.15951170029685
101,1,8.727682679648689
101,2,9.084936495959125
101,3,10.073449128090314
101,4,5.778293658476166
101,5,6.484027161672602
101,6,6.609361123420581
101,7,4.722660357543311
101,8,0.6651373871140975
102,1,9.106919788235345
102,2,8.759589573893406
102,3,10.028266151675174
102,4,5.910982231004522
102,5,6.792850341891628
102,6,3.404183370360286
103,1,9.092868507940151
103,2,8.683779461176734
103,3,9.851365821161489
103,4,5.949106107612746
103,5,7.02868349607859
103,6,3.3354148873629192
104,1,8.589582525405937
104,2,8.662965184254444
104,3,9.637061736972901
104,4,6.020642267031893
104,5,7.069590150370765
104,6,5.721318076821502
104,7,7.251222209697979
105,1,8.842067338013274
105,2,8.615649672738238
105,3,6.309110722463712
105,4,9.620631563731031
105,5,7.221562146381739
105,6,5.113257168520592
105,7,7.186392787301762
106,1,9.07095509601437
106,2,6.6062751360804945
106,3,8.64980399011779
106,4,9.726343952165038
106,5,7.229826978336884
106,6,6.779568929863968
106,7,5.012635978160415
106,8,5.8130573561997885
107,1,9.343863329346632
107,2,6.670768777470795
107,3,8.603752839179418
107,4,10.370311516463678
107,5,7.234136464015988
107,6,7.419260172039643
107,7,5.112185275009643
108,1,9.351702957135554
108,2,8.46724512783774
108,3,6.641241368379115
108,4,10.2705839655002
108,5,6.8690596016947
108,6,7.4490013676271545
108,7,5.25319257027187
109,1,9.182720425650263
109,2,8.495663334417813
109,3,10.218394003437792
109,4,6.6611454241266355
109,5,6.794613340224279
109,6,7.571731398011794
109,7,5.357874519640102
110,1,9.107063102174378
110,2,8.636688988077191
110,3,9.871002199634452
110,4,6.862890588046324
110,5,6.671559965167275
110,6,7.83532304089419
110,7,5.16328794619575
111,1,9.430878578594067
111,2,7.899146304685378
111,3,9.883124071609934
111,4,7.135571414136484
111,5,7.752070670855913
111,6,6.503845347497975
111,7,4.99977621706082
112,1,9.79357299473052
112,2,9.817293820465924
112,3,8.58763179765728
112,4,6.991683627140964
112,5,7.858149042820178
112,6,6.399294275735223
112,7,5.394796809544616
113,1,9.377594811385402
113,2,9.864652563046384
113,3,7.956721199175998
113,4,7.147151417292896
113,5,7.8595034187646755
113,6,6.183438610884378
113,7,4.88106608344542
114,1,9.47440870705945
114,2,10.605039613583552
114,3,8.532121926742729
114,4,7.289821628012995
114,5,7.60573351835692
114,6,4.50905478075592
114,7,5.035885407633546
115,1,9.254376802960419
115,2,10.584848929957964
115,3,8.46678261467086
115,4,7.079780245201102
115,5,7.773857942827091
115,6,4.606546160505396
115,7,4.774577312473924
116,1,9.280604438216182
116,2,7.816464229371435
116,3,9.958311183236267
116,4,6.820903749354164
116,5,7.732337170539968
116,6,2.6153624265967323
116,7,5.800882777858297
117,1,9.29291522402039
117,2,7.705663011689036
117,3,6.407441850831159
117,4,9.502378021218915
117,5,5.923333879047546
117,6,7.768674360561157
117,7,5.804805552784557
118,1,9.38961008621615
118,2,7.640608550876155
118,3,6.448600785032541
118,4,9.964316155723022
118,5,6.136436968738781
118,6,5.7179898770803215
118,7,7.984392041330206
119,1,9.669620058213223
119,2,7.659518884352199
119,3,6.839433886347319
119,4,10.0094031947079
119,5,6.249649058511277
119,6,5.978601537561006
119,7,7.230219611153325
120,1,9.8214540701424
120,2,7.505378228652221
120,3,6.86637394585373
120,4,10.00785635169652
120,5,6.5550765274641245
120,6,7.408402068435633
120,7,5.9721873504797385
121,1,8.99426674126635
121,2,7.468125487599028
121,3,6.668943597470383
121,4,10.661249472415198
121,5,7.532922930851826
121,6,6.30211143549912
121,7,5.8038207136084745
122,1,7.485382973125316
122,2,8.236276356688867
122,3,6.486884557357868
122,4,10.633030839378323
122,5,6.397911473885462
122,6,7.324256651207017
122,7,5.951928563122793
123,1,7.646893044764662
123,2,8.296509073321554
123,3,10.674507788394832
123,4,6.594065025357424
123,5,6.3335688451168695
123,6,5.9404628557937915
123,7,7.274728064524835
124,1,8.299384235197609
124,2,7.530234313979057
124,3,10.354528032566536
124,4,6.662059198539561
124,5,6.005465202447024
124,6,7.570056046220371
124,7,5.360448840685461
125,1,10.361135871127408
125,2,7.511846898718576
125,3,6.529844983305277
125,4,8.411844222893361
125,5,6.560378551001987
125,6,5.991703511061695
125,7,7.498640104692231
126,1,10.455063353004565
126,2,7.4777180462124875
126,3,6.339339896091567
126,4,8.240599463114243
126,5,6.35947195128755
126,6,6.024188398713421
126,7,7.097482477703479
127,1,10.593696492970995
127,2,7.47992164607671
127,3,6.469907185439691
127,4,6.484066247292338
127,5,7.654549680788455
127,6,7.011866019877516
127,7,6.4604940653532035
128,1,11.08664906673584
128,2,7.520435075346084
128,3,6.263541627502087
128,4,7.540157323741195
128,5,6.765999705545523
128,6,7.511134474467928
128,7,6.636131219701776
128,8,6.2302939780591435
128,9,1.2809472416051102
129,1,11.072054733208857
129,2,7.211757577891529
129,3,6.565803161256295
129,4,7.6903142072598705
129,5,6.683788434287494
129,6,7.0012969129770095
129,7,6.894728786353322
129,8,3.8077133760257587
130,1,11.05041195958943
130,2,7.818710468093552
130,3,6.950474355399012
130,4,6.5117128089858
130,5,7.438350536249018
130,6,6.3635753491535
130,7,6.421052529594779
131,1,10.851279017922117
131,2,8.128857229526375
131,3,6.4106042327916395
131,4,7.454699577219617
131,5,6.822782227926944
131,6,6.371538748071587
131,7,6.3616832498344476
131,8,1.9696970066650032
132,1,11.048972898135505
132,2,8.211795137987682
132,3,6.800382614579897
132,4,6.995225613377975
132,5,7.760741164167411
132,6,6.113591424002926
132,7,6.416258026907128
133,1,10.949980867470698
133,2,8.148134730945396
133,3,7.546588684806892
133,4,7.489484594372187
133,5,7.833033571107819
133,6,6.627023085890503
133,7,6.300674150664272
134,1,10.74899431989771
134,2,7.88540119507812
134,3,8.188559329260825
134,4,7.55258951184913
134,5,7.9849445698637505
134,6,6.686162589583294
134,7,6.206170451999183
134,8,1.8790978725806144
135,1,10.54583437498484
135,2,7.840880305373058
135,3,8.449045441993265
135,4,7.697966105632787
135,5,6.124832685121624
135,6,6.812203053518324
135,7,9.25566011414176
135,8,2.018639160999552
136,1,10.590992478732876
136,2,7.73663481209188
136,3,8.599689711345924
136,4,7.812017351816894
136,5,8.568774170547245
136,6,7.016243609287979
136,7,5.984854644512452
136,8,2.163227083963757
137,1,10.466232364947388
137,2,8.836903298557207
137,3,7.660462861289466
137,4,8.413433112556277
137,5,7.5279235247637395
137,6,7.755514943043583
137,7,6.218172106083659
137,8,2.148370403019453
138,1,10.418874806779648
138,2,8.777734184546436
138,3,7.968250272585482
138,4,9.043714787883621
138,5,7.299170197606282
138,6,8.026162132494736
138,7,6.403184479311703
139,1,10.290189549242461
139,2,8.798168857192195
139,3,7.992167710832287
139,4,9.400261509800647
139,5,7.173308579991862
139,6,8.069341082588853
139,7,6.24328402455786
139,8,5.764152955020667
140,1,10.240463165636159
140,2,9.058657338750074
140,3,8.119018313067306
140,4,9.15219574104895
140,5,8.124246310810213
140,6,6.616702705661046
140,7,5.914736227118284
140,8,5.838492027139994
141,1,10.183937068608463
141,2,9.215538133276109
141,3,7.978523276306167
141,4,8.231307153125123
141,5,6.252489872418473
141,6,6.031656120908489
141,7,7.8556730280305205
141,8,5.267844940022099
142,1,9.960354295177027
142,2,8.904097400947471
142,3,8.223988666932684
142,4,8.061229632080856
142,5,7.040205463011758
142,6,7.58309110040242
142,7,4.952602242864567
143,1,10.22160849955792
143,2,8.573208019561875
143,3,8.352363608337416
143,4,8.139683946193324
143,5,6.878914507725479
143,6,7.4832077991663555
143,7,3.7159891979096424
144,1,10.228048151512652
144,2,8.615267107429911
144,3,8.513834594357027
144,4,8.469182234840124
144,5,6.761381088146686
144,6,7.880898057919413
144,7,3.082732573934643
144,8,6.933915081170741
144,9,6.331845524610316
144,10,2.4276743169842434
145,1,10.246924137019837
145,2,8.284955127244965
145,3,8.627656656679951
145,4,8.591025140098022
145,5,6.757224983914728
145,6,7.9622222040507
145,7,5.839937602863876
145,8,6.185042897912645
145,9,6.661128250142206
145,10,2.640060985031904
146,1,10.107262926813073
146,2,8.399441052897048
146,3,8.369614579593748
146,4,7.653429818562374
146,5,7.6811658034161425
146,6,6.986842932357262
146,7,5.962873721061671
146,8,2.4676153788070248
147,1,9.965808515749316
147,2,8.614365177144178
