run_id,frame,track_id,length_px,length_cm
20260106-190235-27761,7,2,99.64925285167735,7.824649034704902
20260106-190235-27761,7,1,99.51061662424281,7.8137630542070315
20260106-190235-27761,7,3,112.96604269147251,8.870308723899123
20260106-190235-27761,7,4,97.20703005787746,7.632881051712755
20260106-190235-27761,7,5,108.16381734047786,8.493228847414498
20260106-190235-27761,8,2,98.72193223672828,7.7518340546927265
20260106-190235-27761,8,1,99.7651734783275,7.833751342985834
20260106-190235-27761,8,3,113.62884768965165,8.922353434128103
20260106-190235-27761,8,4,97.77598770639868,7.677556689390801
20260106-190235-27761,8,5,109.64851952114827,8.609810489046058
20260106-190235-27761,9,2,101.6935956436271,7.985174722513572
20260106-190235-27761,9,1,99.21772101001903,7.790764332997183
20260106-190235-27761,9,3,113.70178974322043,8.92808098303302
20260106-190235-27761,9,4,97.98747610085877,7.694163160731099
20260106-190235-27761,9,5,109.92492140222814,8.631514090930574
20260106-190235-27761,10,2,100.93448551934927,7.925567950448695
20260106-190235-27761,10,1,98.82432510793117,7.759874137863354
20260106-190235-27761,10,3,113.3988577742231,8.904294188140295
20260106-190235-27761,10,4,99.1714717670587,7.787132754395947
20260106-190235-27761,10,5,108.88159494397536,8.549590111263603
20260106-190235-27761,11,2,100.35835909079884,7.880329406515656
20260106-190235-27761,11,1,98.43294200023708,7.729141991177049
20260106-190235-27761,11,3,111.73801275955428,8.773881475862703
20260106-190235-27761,11,4,100.88298454850673,7.921523996176512
20260106-190235-27761,11,5,107.60593404329938,8.449422788885961
20260106-190235-27761,12,2,99.79027399725204,7.835722283515271
20260106-190235-27761,12,1,98.9787702676198,7.772001465817043
20260106-190235-27761,12,3,109.83596872756455,8.624529357578114
20260106-190235-27761,12,4,103.4785239284969,8.12533068938281
20260106-190235-27761,12,5,108.58391541014214,8.526215747578945
20260106-190235-27761,13,2,100.535326602476,7.894225232422951
20260106-190235-27761,13,1,98.64654698640473,7.745914661327548
20260106-190235-27761,13,3,108.41035529794198,8.5125874771652
20260106-190235-27761,13,4,105.88749961842923,8.314488046487263
20260106-190235-27761,13,5,108.54843381781765,8.52342966540385
20260106-190235-27761,14,2,100.29015822510094,7.87497414470809
20260106-190235-27761,14,1,98.34080971585573,7.721907588816575
20260106-190235-27761,14,3,106.78361821388778,8.384852984530225
20260106-190235-27761,14,4,107.47397889915058,8.439061419766364
20260106-190235-27761,14,5,108.8725327945756,8.548878534041256
20260106-190235-27761,15,2,99.06011425177392,7.778388750306151
20260106-190235-27761,15,1,98.63433771648268,7.744955966210664
20260106-190235-27761,15,3,105.93206784209045,8.317987628253
20260106-190235-27761,15,4,108.44041634340665,8.514947927681849
20260106-190235-27761,15,5,108.6459427385095,8.531086251482847
20260106-190235-27761,16,2,97.82614704333155,7.681495296014349
20260106-190235-27761,16,1,99.22039521738238,7.7909743168502015
20260106-190235-27761,16,3,104.29261017409796,8.189254291151206
20260106-190235-27761,16,4,109.0833298396555,8.56543071931211
20260106-190235-27761,16,5,108.39556423689739,8.511426054894457
20260106-190235-27761,17,2,96.23403507604094,7.556479633462968
20260106-190235-27761,17,1,98.42158080896843,7.728249888810505
20260106-190235-27761,17,3,103.96524951122028,8.163549308710456
20260106-190235-27761,17,4,109.09592863803823,8.566420000945264
20260106-190235-27761,17,5,107.62640972619037,8.451030578485813
20260106-190235-27761,18,2,94.47662130796198,7.418484158831121
20260106-190235-27761,18,1,96.83675709221082,7.603806513565508
20260106-190235-27761,18,3,103.36894800540189,8.116726579303345
20260106-190235-27761,18,4,108.04521896189394,8.48391627695413
20260106-190235-27761,18,5,107.04316761794216,8.40523329783689
20260106-190235-27761,19,2,96.5837323260602,7.583938527247901
20260106-190235-27761,19,1,95.5088912373137,7.499539958800633
20260106-190235-27761,19,3,104.82660885362677,8.231184884033102
20260106-190235-27761,19,4,107.15296042905008,8.413854438376017
20260106-190235-27761,19,5,107.6931875628418,8.45627410134365
20260106-190235-27761,20,2,94.64525176867814,7.431725343625838
20260106-190235-27761,20,1,96.153743659532,7.550174998589118
20260106-190235-27761,20,3,104.672425991917,8.219078152216044
20260106-190235-27761,20,4,106.67398055161807,8.37624402657323
20260106-190235-27761,20,5,108.92359302385093,8.552887880446548
20260106-190235-27761,21,2,93.50065334016149,7.341849296063814
20260106-190235-27761,21,1,97.47137696593106,7.653638074166376
20260106-190235-27761,21,3,105.30769537357546,8.26896071341668
20260106-190235-27761,21,4,106.50824095762228,8.363229838136697
20260106-190235-27761,21,5,109.66353104410253,8.610989222405639
20260106-190235-27761,22,2,94.09513228706463,7.388528914675322
20260106-190235-27761,22,1,98.28678076231438,7.7176651325303975
20260106-190235-27761,22,3,107.96507419885893,8.477623157590235
20260106-190235-27761,22,4,108.76160925421749,8.540168606488853
20260106-190235-27761,22,5,110.08941863995936,8.644430727188158
20260106-190235-27761,23,2,95.32393569464156,7.485016897492918
20260106-190235-27761,23,1,98.93043447786401,7.7682060475893
20260106-190235-27761,23,3,109.60877678865326,8.606689814032904
20260106-190235-27761,23,4,110.23966385030157,8.656228267123787
20260106-190235-27761,23,5,111.02400878104665,8.717816524231596
20260106-190235-27761,24,2,96.50281361656161,7.577584636134336
20260106-190235-27761,24,1,99.1448147936766,7.785039598099503
20260106-190235-27761,24,3,109.07901723649601,8.565092085502188
20260106-190235-27761,24,4,110.66376857640738,8.689529777579434
20260106-190235-27761,24,5,111.44138472718637,8.75058967807483
20260106-190235-27761,25,2,97.42566197625025,7.6500484461496985
20260106-190235-27761,25,1,99.9507022730681,7.848319417137256
20260106-190235-27761,25,3,108.91661260814521,8.552339764916823
20260106-190235-27761,25,4,110.89501700339773,8.707687844290886
20260106-190235-27761,25,5,112.34593417594316,8.82161662276846
20260106-190235-27761,26,2,98.18696556027068,7.70982745284922
20260106-190235-27761,26,1,100.48497746642738,7.890271722411516
20260106-190235-27761,26,3,108.94241504134033,8.55436582109101
20260106-190235-27761,26,4,111.11598536175563,8.725038700443305
20260106-190235-27761,26,5,113.87526120702323,8.941702292605845
20260106-190235-27761,27,2,99.15404718290185,7.785764542877031
20260106-190235-27761,27,1,100.17371067839768,7.865830461661498
20260106-190235-27761,27,3,107.17634298568787,8.415690481236238
20260106-190235-27761,27,4,111.57221617026224,8.760862812047005
20260106-190235-27761,27,5,115.22463175903175,9.047657437126079
20260106-190235-27761,28,2,99.66030241899982,7.8255166677659584
20260106-190235-27761,28,1,99.2340085708986,7.792043263283833
20260106-190235-27761,28,3,106.08550090745898,8.330035484633967
20260106-190235-27761,28,4,111.65465702093645,8.767336224583358
20260106-190235-27761,28,5,115.97622555280495,9.106674012611006
20260106-190235-27761,29,2,100.06228040539169,7.857080744496924
20260106-190235-27761,29,1,96.52891973306204,7.579634538099773
20260106-190235-27761,29,3,104.7653845598962,8.226377435937607
20260106-190235-27761,29,4,110.56896863982399,8.682085906089688
20260106-190235-27761,29,5,114.80162612969423,9.014442229841011
20260106-190235-27761,30,2,99.69130500989705,7.827951050222378
20260106-190235-27761,30,1,91.57337642095634,7.1905158434395995
20260106-190235-27761,30,3,104.77963131202631,8.227496118036191
20260106-190235-27761,30,4,107.1815952315444,8.416102897579515
20260106-190235-27761,30,5,111.17774619152792,8.729888278370192
20260106-190235-27761,31,2,98.88461660918708,7.764608341317996
20260106-190235-27761,31,1,88.48652400114428,6.948130315041206
20260106-190235-27761,31,3,105.68925626349328,8.298921600864784
20260106-190235-27761,31,4,105.10000648702359,8.252652586670404
20260106-190235-27761,31,5,108.95427292200098,8.555296924454153
20260106-190235-27761,32,2,97.93300162192948,7.6898857209433205
20260106-190235-27761,32,1,86.74250716026225,6.811186792636392
20260106-190235-27761,32,3,106.41121619652085,8.355611269190428
20260106-190235-27761,32,4,103.0934839266135,8.095096615440037
20260106-190235-27761,32,5,108.3293417288193,8.50622613749337
20260106-190235-27761,33,2,97.61756267864011,7.6651168546198445
20260106-190235-27761,33,1,88.20326847385816,6.9258885518093924
20260106-190235-27761,33,3,106.7486921645624,8.382110524648999
20260106-190235-27761,33,4,103.28873930078824,8.11042843912497
20260106-190235-27761,33,5,108.40814392017627,8.51241383557327
20260106-190235-27761,34,2,96.77720718312031,7.59913054133945
20260106-190235-27761,34,1,90.98080814370964,7.143986254246828
20260106-190235-27761,34,3,106.80559573189268,8.386578701082241
20260106-190235-27761,34,4,103.3428561552529,8.114677797558981
20260106-190235-27761,34,5,107.8812809445426,8.471043551745353
20260106-190235-27761,35,2,95.5575937689196,7.503364174296609
20260106-190235-27761,35,1,94.07383083093595,7.386856283788834
20260106-190235-27761,35,3,105.881028092555,8.31397988995587
20260106-190235-27761,35,4,104.39524234628128,8.197313164690371
20260106-190235-27761,35,5,106.77758136192053,8.384378959421491
20260106-190235-27761,36,2,94.80189624716837,7.44402536627864
20260106-190235-27761,36,1,95.93809605290693,7.5332419379917965
20260106-190235-27761,36,3,105.09788990835948,8.252486388884398
20260106-190235-27761,36,4,104.97148174948906,8.242560579608572
20260106-190235-27761,36,5,107.44773248538726,8.437000501392763
20260106-190235-27761,37,2,94.61146435799107,7.429072291818101
20260106-190235-27761,37,1,97.19599722391304,7.632014732586828
20260106-190235-27761,37,3,103.94276162512749,8.161783517084599
20260106-190235-27761,37,4,105.11296228088933,8.253669900268493
20260106-190235-27761,37,5,106.92893281030337,8.396263363273999
20260106-190235-27761,38,2,94.53301309874406,7.422912149595539
20260106-190235-27761,38,1,98.46229435591485,7.731446794022508
20260106-190235-27761,38,3,103.50042334183871,8.127050273007994
20260106-190235-27761,38,4,103.28855400219972,8.110413889127049
20260106-190235-27761,38,5,107.27745183195232,8.423629740324321
