run_id,frame,track_id,length_px,length_cm
20251214-233558-2fa15,7,1,147.32636981695893,11.568347021032793
20251214-233558-2fa15,7,2,112.28868939971396,8.817121653962918
20251214-233558-2fa15,8,1,148.10745862090522,11.629679600865721
20251214-233558-2fa15,8,2,107.96509104913075,8.477624480705657
20251214-233558-2fa15,9,1,148.08886899937661,11.628219908394511
20251214-233558-2fa15,9,2,99.87023951882294,7.842001328498185
20251214-233558-2fa15,10,1,146.80187576705274,11.527162749762686
20251214-233558-2fa15,10,2,96.29833924408162,7.561528919152404
20251214-233558-2fa15,11,1,144.969014291762,11.383242977531898
20251214-233558-2fa15,11,2,95.2142887658368,7.476407211909951
20251214-233558-2fa15,12,1,144.48789361884297,11.345464466392073
20251214-233558-2fa15,12,2,93.02818263160994,7.304749996592929
20251214-233558-2fa15,13,1,143.6208521951794,11.277382723232227
20251214-233558-2fa15,13,2,86.34649398529665,6.780091084253739
20251214-233558-2fa15,14,1,139.40402681252715,10.946269566679005
20251214-233558-2fa15,14,2,76.80027133993146,6.0305035091384935
20251214-233558-2fa15,15,1,135.72578533392164,10.65744704356565
20251214-233558-2fa15,15,2,72.84606152264207,5.720011426714884
20251214-233558-2fa15,16,1,133.30434728249512,10.467311118112264
20251214-233558-2fa15,16,2,68.0330803842907,5.3420869853313775
20251214-233558-2fa15,17,1,131.85053690531367,10.353155159698922
20251214-233558-2fa15,17,2,55.38305511349199,4.348782919404489
20251214-233558-2fa15,18,1,131.78635389809017,10.348115387787502
20251214-233558-2fa15,18,2,67.02570569930765,5.262986007342398
20251214-233558-2fa15,19,1,129.35877430000474,10.157497216398886
20251214-233558-2fa15,19,2,84.99723509347426,6.6741447075038876
20251214-233558-2fa15,20,1,125.11768366139502,9.824478705754478
20251214-233558-2fa15,20,2,100.52425309026924,7.893355719163996
20251214-233558-2fa15,21,1,124.3404949983398,9.763452372408958
20251214-233558-2fa15,21,2,110.34082061670195,8.664171288992167
20251214-233558-2fa15,22,1,125.31975817034751,9.840345980883647
20251214-233558-2fa15,22,2,118.08400214555438,9.272180643216444
20251214-233558-2fa15,23,1,127.60061393857619,10.019443117835952
20251214-233558-2fa15,23,2,119.96589593512424,9.41995052610651
20251214-233558-2fa15,24,1,130.21986628652263,10.225111798428198
20251214-233558-2fa15,24,2,120.32427552500313,9.448091173745661
20251214-233558-2fa15,25,1,133.20742697327555,10.4597007509266
20251214-233558-2fa15,25,2,108.88297639101084,8.549698585114669
20251214-233558-2fa15,26,1,137.43801097671107,10.791894260575805
20251214-233558-2fa15,26,2,112.63044272947288,8.843956776006287
20251214-233558-2fa15,27,1,141.55445652789157,11.115125401670284
20251214-233558-2fa15,27,2,113.16461289651751,8.885900834414384
