run_id,frame,track_id,length_px,length_cm
20251215-215601-74144,7,2,124.3520106757492,9.764356605321366
20251215-215601-74144,7,3,126.34918356254734,9.921178422380889
20251215-215601-74144,7,1,117.91247635475378,9.2587121115917
20251215-215601-74144,8,2,121.30029953259742,9.52473043686426
20251215-215601-74144,8,3,121.56471822617371,9.54549309605378
20251215-215601-74144,8,1,117.24916907291731,9.206627961093755
20251215-215601-74144,9,2,118.20885073904984,9.281983992450106
20251215-215601-74144,9,3,117.13802618502353,9.197900809955284
20251215-215601-74144,9,1,113.71179942459973,8.928866962270204
20251215-215601-74144,10,2,119.44146231579694,9.378770999960498
20251215-215601-74144,10,3,114.06100778081249,8.95628746718275
20251215-215601-74144,10,1,112.8598918319001,8.861973556327696
20251215-215601-74144,11,2,119.69684580501126,9.398824197703334
20251215-215601-74144,11,3,112.95084587176852,8.869115440686008
20251215-215601-74144,11,1,111.5109740541876,8.756053964507126
20251215-215601-74144,12,2,120.37186220597927,9.451827770525961
20251215-215601-74144,12,3,110.16868066433874,8.650654532232357
20251215-215601-74144,12,1,110.00376240844646,8.63770483682728
20251215-215601-74144,13,2,121.86486078382356,9.569060861057341
20251215-215601-74144,13,3,108.40101641819095,8.511854170548864
20251215-215601-74144,13,1,111.39704387310336,8.74710794980121
20251215-215601-74144,14,2,123.68160153973757,9.711714803713894
20251215-215601-74144,14,3,106.9360055301183,8.396818726698099
20251215-215601-74144,14,1,111.12319806854875,8.725605055911423
20251215-215601-74144,15,2,126.3106553649355,9.918153114958853
20251215-215601-74144,15,3,105.8216709721961,8.309319055868029
20251215-215601-74144,15,1,112.89755237592999,8.864930733938737
20251215-215601-74144,16,2,128.8493526699528,10.117496460228875
20251215-215601-74144,16,3,104.9104445774468,8.237767824664264
20251215-215601-74144,16,1,114.69109985776235,9.00576349656171
20251215-215601-74144,17,2,130.19983775957266,10.223539120364078
20251215-215601-74144,17,3,109.18976612713958,8.573788299226525
20251215-215601-74144,17,1,115.5436831596903,9.072709960479164
20251215-215601-74144,18,2,126.92596404108816,9.966468323564278
20251215-215601-74144,18,3,110.53486954132119,8.679408379961304
20251215-215601-74144,18,1,118.96367985807089,9.341254611832536
20251215-215601-74144,19,2,121.9806143920581,9.578150054734328
20251215-215601-74144,19,3,112.00324417271439,8.794707951341106
20251215-215601-74144,19,1,120.06991097186669,9.428117984803396
20251215-215601-74144,20,2,120.43799643567607,9.457020756140496
20251215-215601-74144,20,3,109.55116909011268,8.602166347876585
20251215-215601-74144,20,1,116.19640932915483,9.123963261890559
20251215-215601-74144,21,2,118.65983705210779,9.31739629628731
20251215-215601-74144,21,3,105.7246029107478,8.301697086896093
20251215-215601-74144,21,1,115.44944835736004,9.065310464406808
20251215-215601-74144,22,2,117.93787371966161,9.260706361032845
20251215-215601-74144,22,3,102.06217574440274,8.014116333686896
20251215-215601-74144,22,1,115.10908826101917,9.038584741703703
20251215-215601-74144,23,2,118.94467230016225,9.339762102201146
20251215-215601-74144,23,3,101.12483300924309,7.940514397716825
20251215-215601-74144,23,1,117.83935778085082,9.252970701974105
20251215-215601-74144,24,2,120.00469648494669,9.422997219142594
20251215-215601-74144,24,3,102.81888764655335,8.073534792784885
20251215-215601-74144,24,1,123.83824778455259,9.724014965061881
20251215-215601-74144,25,2,118.22906028887097,9.28357088477468
20251215-215601-74144,25,3,105.23226482653703,8.26303776326722
20251215-215601-74144,25,1,128.97826143272545,10.127618621683466
20251215-215601-74144,26,2,113.5810032035234,8.918596593996481
20251215-215601-74144,26,3,105.89522170554973,8.315094399468386
20251215-215601-74144,26,1,131.0626063112327,10.291285349480004
20251215-215601-74144,27,2,111.37864740747881,8.745663424299295
20251215-215601-74144,27,3,104.49269095125754,8.204965014664557
20251215-215601-74144,27,1,128.8466199048891,10.11728187831375
20251215-215601-74144,28,2,112.01521241250266,8.79564772031304
20251215-215601-74144,28,3,104.78284636142027,8.227748569835047
20251215-215601-74144,28,1,125.73422376101543,9.872890608074833
20251215-215601-74144,29,2,113.6464944177822,8.923739088814727
