run_id,frame,track_id,length_px,length_cm
20260126-084016-51f93,7,1,100.34843727415674,6.829955437788023
20260126-084016-51f93,7,3,54.72231617319924,3.724532150853451
20260126-084016-51f93,7,2,62.10375223954866,4.226930402081938
20260126-084016-51f93,8,1,104.31776061694259,7.100117109317919
20260126-084016-51f93,8,3,47.15922014942004,3.2097696870096133
20260126-084016-51f93,8,2,64.31184190716337,4.377218283409339
20260126-084016-51f93,8,4,58.449249828683946,3.978196198625408
20260126-084016-51f93,9,1,104.84657033356812,7.136109167567459
20260126-084016-51f93,9,3,42.91876870279049,2.9211543861309583
20260126-084016-51f93,9,2,70.51397582104472,4.7993504002780165
20260126-084016-51f93,9,4,57.86022718337643,3.93810590396235
20260126-084016-51f93,10,1,100.56566253522168,6.844740310311568
20260126-084016-51f93,10,3,39.706203531752855,2.7024994916931786
20260126-084016-51f93,10,2,72.09016226935763,4.9066294321797415
20260126-084016-51f93,10,4,69.80431411628427,4.751049121742144
20260126-084016-51f93,11,1,98.71470928858207,6.7187599907831315
20260126-084016-51f93,11,3,37.784622810417574,2.5717120967587035
20260126-084016-51f93,11,2,73.66964160410228,5.014132585833647
20260126-084016-51f93,11,4,68.92629894960733,4.691289302605928
20260126-084016-51f93,12,1,99.04647127026774,6.741340507355351
20260126-084016-51f93,12,3,54.39594144067641,3.7023183033865408
20260126-084016-51f93,12,2,75.25220648097014,5.121845748888551
20260126-084016-51f93,12,4,67.8920594317476,4.620896479251014
20260126-084016-51f93,13,1,98.01387056513217,6.6710592255269505
20260126-084016-51f93,13,3,66.1024357661184,4.499090398173097
20260126-084016-51f93,13,2,76.83766624875705,5.229755945166008
20260126-084016-51f93,13,4,77.53377235569293,5.277134597185819
20260126-084016-51f93,14,1,100.65875645830427,6.851076506105488
20260126-084016-51f93,14,3,71.12618408562224,4.841018763824987
20260126-084016-51f93,14,2,73.26824284515723,4.98681242310019
20260126-084016-51f93,14,4,87.76215868858714,5.973303115119867
20260126-084016-51f93,15,1,100.25689649188787,6.823724952484814
20260126-084016-51f93,15,3,75.64335008861242,5.148467921415999
20260126-084016-51f93,15,2,72.33384925075629,4.923215352886954
20260126-084016-51f93,15,4,96.55035748974771,6.5714490137586585
20260126-084016-51f93,16,1,97.20073534318531,6.615715291115497
20260126-084016-51f93,16,3,80.25636800344708,5.462440990134157
20260126-084016-51f93,16,2,72.39427785932556,4.9273282689911495
20260126-084016-51f93,16,4,98.50491364663358,6.704480795964825
20260126-084016-51f93,17,1,91.43096322349601,6.223010755458333
20260126-084016-51f93,17,3,84.17871959113367,5.7294056512982
20260126-084016-51f93,17,2,72.50940981452779,4.9351644261337695
20260126-084016-51f93,17,4,108.40072143453675,7.378013220068659
20260126-084016-51f93,18,1,88.63453419407938,6.032679085382877
20260126-084016-51f93,18,3,87.33444564877333,5.944191939286524
20260126-084016-51f93,18,2,72.67898514746095,4.946706130207519
20260126-084016-51f93,18,4,99.34229713149857,6.761475125336812
20260126-084016-51f93,18,5,100.8922540839212,6.866968914807738
20260126-084016-51f93,19,1,86.04487952144747,5.856420974207582
20260126-084016-51f93,19,3,84.46553299080232,5.748926859519365
20260126-084016-51f93,19,2,76.20432920193328,5.186649505998562
20260126-084016-51f93,19,4,94.98555516274239,6.464944812470556
20260126-084016-51f93,19,5,105.5048774199381,7.180915127544724
20260126-084016-51f93,20,1,87.3074360264351,5.94235359957768
20260126-084016-51f93,20,3,81.0217377452351,5.5145338913475745
20260126-084016-51f93,20,2,78.98837331251285,5.376138228779019
20260126-084016-51f93,20,4,87.38413196687885,5.947573709324471
20260126-084016-51f93,20,5,106.45977366430758,7.245907657313141
20260126-084016-51f93,21,1,90.23091860413892,6.141332839028268
20260126-084016-51f93,21,3,79.64702128322702,5.420967390162739
