run_id,fish_id,confidence,length_px,length_cm
20251211-144039-1b56f,1,0.8294594287872314,110.48855590820312,8.576306443235515
20251211-144039-1b56f,2,0.7707403302192688,110.28394317626953,8.560424060876313
20251211-144039-1b56f,3,0.7508424520492554,94.49842834472656,7.335126006731861
20251211-144039-1b56f,4,0.7460627555847168,97.22787475585938,7.546990200718729
20251211-144039-1b56f,5,0.7379937171936035,85.5342788696289,6.639313736678484
20251211-144039-1b56f,6,0.7374006509780884,105.5622329711914,8.193917020196492
20251211-144039-1b56f,7,0.730536937713623,105.56868743896484,8.194418026776749
20251211-144039-1b56f,8,0.7282818555831909,77.02277374267578,5.978636477736225
20251211-144039-1b56f,9,0.7232645750045776,93.01774597167969,7.22019296527825
20251211-144039-1b56f,10,0.7171086668968201,100.91096496582031,7.832877820835234
20251211-144039-1b56f,11,0.6926661133766174,104.93266296386719,8.145048743605308
20251211-144039-1b56f,12,0.6687676906585693,99.30624389648438,7.708316688386586
20251211-144039-1b56f,13,0.6342296004295349,76.29844665527344,5.922412998158305
20251211-144039-1b56f,14,0.585847795009613,97.31109619140625,7.553449987689689
20251211-144039-1b56f,15,0.5792950391769409,60.952579498291016,4.731241131591323
20251211-144039-1b56f,16,0.5326082706451416,76.91020202636719,5.969898472899728
20251211-144039-1b56f,17,0.521710216999054,85.50416564941406,6.636976298176982
20251211-144039-1b56f,18,0.4292905032634735,54.00456237792969,4.191924425827035
20251211-144039-1b56f,19,0.3315170705318451,10.998517036437988,0.8537232815678016
