run_id,fish_id,confidence,length_px,length_cm
20251211-210605-e2d0d,1,0.8044500946998596,123.19181060791016,9.67325548733914
20251211-210605-e2d0d,2,0.7935674786567688,113.2528076171875,8.892826051776362
20251211-210605-e2d0d,3,0.7789860367774963,105.3311996459961,8.27080631363188
20251211-210605-e2d0d,4,0.7742327451705933,81.45794677734375,6.396233051231125
20251211-210605-e2d0d,5,0.7632853984832764,110.99799346923828,8.715773752423443
20251211-210605-e2d0d,6,0.7626083493232727,81.11756134033203,6.369505338730303
20251211-210605-e2d0d,7,0.7589570879936218,105.58358001708984,8.290623700822897
20251211-210605-e2d0d,8,0.7584879398345947,101.70989227294922,7.986454364871594
20251211-210605-e2d0d,9,0.7537180781364441,124.14190673828125,9.747858844179662
20251211-210605-e2d0d,10,0.7360725402832031,100.10294342041016,7.860273681845748
20251211-210605-e2d0d,11,0.7350819110870361,103.4879379272461,8.126069894485886
20251211-210605-e2d0d,12,0.7173401117324829,101.39860534667969,7.962011522828648
20251211-210605-e2d0d,13,0.7049123644828796,86.94307708740234,6.826935925137401
20251211-210605-e2d0d,14,0.6871076822280884,124.10165405273438,9.744698126682087
20251211-210605-e2d0d,15,0.6625162363052368,66.2535400390625,5.202354089739739
20251211-210605-e2d0d,16,0.6511179804801941,94.01803588867188,7.382475158706263
